FIPS,"Berries, Other",Berry Totals,Blackberries,Blueberries,Boysenberries,Cranberries,Currants,Loganberries,Raspberries,Strawberries
39083,1.0,23.0,7.0,9.0,0.0,0.0,1.0,0.0,8.0,14.0
39085,1.0,15.0,4.0,8.0,0.0,0.0,2.0,0.0,4.0,7.0
39087,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
39089,0.0,33.0,16.0,6.0,0.0,0.0,1.0,0.0,14.0,12.0
39091,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0
39093,6.0,40.0,8.0,19.0,0.0,0.0,0.0,0.0,7.0,19.0
39095,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
39097,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
39099,2.0,14.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,10.0
39101,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
39103,1.0,34.0,12.0,16.0,0.0,0.0,0.0,0.0,17.0,14.0
39105,0.0,12.0,8.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0
39107,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
39109,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
39111,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0
39113,0.0,14.0,6.0,3.0,0.0,0.0,0.0,0.0,10.0,10.0
39115,0.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,6.0
39117,0.0,13.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0
39119,2.0,17.0,3.0,10.0,0.0,0.0,2.0,0.0,7.0,4.0
39121,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
39123,0.0,10.0,2.0,3.0,0.0,0.0,1.0,0.0,8.0,4.0
39125,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39127,0.0,15.0,4.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0
39129,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,4.0,6.0
39131,0.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
39133,3.0,20.0,6.0,15.0,0.0,0.0,0.0,0.0,8.0,6.0
39135,0.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
39137,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
39139,0.0,24.0,8.0,11.0,0.0,0.0,2.0,0.0,5.0,14.0
39141,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0
39143,0.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,8.0
39145,0.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
39147,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
39149,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
39151,2.0,24.0,8.0,8.0,0.0,0.0,2.0,0.0,12.0,9.0
39153,1.0,19.0,4.0,9.0,0.0,0.0,0.0,0.0,4.0,6.0
39155,0.0,22.0,5.0,14.0,0.0,0.0,0.0,0.0,6.0,7.0
39157,0.0,13.0,4.0,7.0,0.0,0.0,1.0,0.0,8.0,6.0
39159,4.0,15.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0
39161,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
39163,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
39165,0.0,24.0,14.0,11.0,0.0,0.0,0.0,0.0,1.0,9.0
39167,0.0,15.0,7.0,9.0,0.0,0.0,0.0,0.0,3.0,5.0
39169,1.0,74.0,24.0,15.0,0.0,0.0,2.0,0.0,12.0,47.0
39171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39173,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0
40001,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
40005,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
40007,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40015,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40019,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
40021,0.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
40023,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40027,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
40031,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40037,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40041,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
40051,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
40061,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
40063,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40065,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
40069,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
40071,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
40077,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
40079,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
40081,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40083,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
40085,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40087,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40091,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40093,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
40095,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40097,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
40099,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40101,0.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0
40107,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
40109,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
40111,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
40113,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40115,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
40119,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40121,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
40123,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
40125,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40127,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
40131,0.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0
40133,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40135,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
40143,0.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0
40145,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
41001,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0
41003,3.0,57.0,17.0,32.0,5.0,0.0,2.0,0.0,29.0,17.0
41005,8.0,221.0,79.0,122.0,24.0,1.0,3.0,3.0,129.0,54.0
41007,0.0,10.0,0.0,4.0,0.0,5.0,0.0,0.0,4.0,0.0
41009,1.0,17.0,3.0,12.0,0.0,0.0,1.0,0.0,10.0,3.0
41011,0.0,121.0,6.0,19.0,0.0,100.0,0.0,1.0,4.0,4.0
41013,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0
41015,0.0,49.0,5.0,11.0,1.0,35.0,0.0,0.0,14.0,7.0
41017,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0
41019,0.0,40.0,14.0,21.0,4.0,0.0,2.0,0.0,35.0,9.0
41021,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41023,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41027,1.0,56.0,5.0,47.0,3.0,0.0,3.0,0.0,24.0,11.0
41029,3.0,48.0,8.0,21.0,0.0,0.0,2.0,0.0,38.0,24.0
41031,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
41033,2.0,41.0,12.0,11.0,1.0,0.0,1.0,2.0,25.0,20.0
41035,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
41039,7.0,193.0,44.0,121.0,11.0,1.0,4.0,4.0,109.0,61.0
41041,0.0,18.0,3.0,10.0,3.0,0.0,0.0,3.0,10.0,1.0
41043,4.0,87.0,23.0,47.0,7.0,0.0,4.0,3.0,50.0,30.0
41045,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
41047,13.0,253.0,120.0,131.0,17.0,0.0,2.0,5.0,90.0,52.0
41049,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
41051,1.0,72.0,20.0,48.0,5.0,2.0,1.0,1.0,51.0,17.0
41053,4.0,49.0,15.0,23.0,8.0,0.0,2.0,1.0,30.0,11.0
41057,2.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0
41059,0.0,25.0,8.0,13.0,0.0,0.0,0.0,0.0,28.0,7.0
41061,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
41063,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,4.0
41065,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0
41067,5.0,159.0,49.0,110.0,13.0,1.0,7.0,4.0,93.0,33.0
41069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41071,3.0,66.0,27.0,36.0,8.0,1.0,0.0,3.0,38.0,16.0
42001,2.0,64.0,14.0,24.0,0.0,0.0,2.0,0.0,35.0,38.0
42003,1.0,14.0,6.0,8.0,0.0,0.0,0.0,0.0,5.0,7.0
42005,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,8.0
42007,2.0,19.0,8.0,12.0,0.0,0.0,3.0,0.0,9.0,9.0
42009,2.0,29.0,4.0,20.0,0.0,0.0,0.0,0.0,17.0,9.0
42011,3.0,74.0,7.0,10.0,0.0,0.0,0.0,0.0,19.0,58.0
42013,0.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,16.0
42015,0.0,21.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,5.0
42017,1.0,36.0,12.0,13.0,0.0,0.0,1.0,0.0,15.0,21.0
42019,0.0,29.0,8.0,19.0,0.0,0.0,0.0,0.0,11.0,5.0
42021,0.0,17.0,0.0,17.0,0.0,2.0,2.0,0.0,2.0,2.0
42025,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
42027,0.0,45.0,5.0,26.0,0.0,1.0,2.0,0.0,19.0,22.0
42029,0.0,54.0,14.0,16.0,0.0,0.0,2.0,0.0,21.0,34.0
42031,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0
42033,0.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
42035,0.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,18.0
42037,0.0,27.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,23.0
42039,0.0,39.0,3.0,23.0,0.0,0.0,0.0,0.0,5.0,16.0
42041,1.0,37.0,8.0,19.0,0.0,0.0,0.0,0.0,12.0,22.0
42043,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,7.0
42045,0.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0
42047,0.0,21.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0
42049,2.0,54.0,9.0,25.0,0.0,0.0,1.0,0.0,15.0,22.0
42051,0.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0
42053,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
42055,1.0,41.0,7.0,16.0,0.0,0.0,1.0,0.0,9.0,32.0
42057,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
42059,0.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,7.0,3.0
42061,0.0,14.0,4.0,5.0,0.0,0.0,1.0,0.0,6.0,3.0
42063,3.0,33.0,6.0,17.0,0.0,0.0,0.0,0.0,15.0,17.0
42065,0.0,20.0,7.0,17.0,0.0,0.0,5.0,0.0,2.0,3.0
42067,1.0,24.0,1.0,12.0,0.0,0.0,1.0,0.0,9.0,13.0
42069,0.0,21.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,3.0
42071,2.0,285.0,29.0,34.0,0.0,1.0,0.0,0.0,87.0,214.0
42073,0.0,23.0,6.0,9.0,0.0,0.0,0.0,0.0,6.0,10.0
42075,0.0,37.0,6.0,12.0,0.0,0.0,0.0,0.0,11.0,29.0
42077,0.0,15.0,5.0,11.0,0.0,0.0,0.0,0.0,9.0,8.0
42079,0.0,25.0,5.0,20.0,0.0,0.0,2.0,0.0,5.0,6.0
42081,2.0,18.0,5.0,6.0,0.0,0.0,0.0,0.0,4.0,10.0
42083,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0
42085,3.0,24.0,4.0,8.0,0.0,2.0,0.0,0.0,5.0,16.0
42087,0.0,40.0,1.0,18.0,0.0,0.0,0.0,0.0,21.0,19.0
42089,3.0,25.0,8.0,20.0,0.0,0.0,4.0,0.0,11.0,7.0
42091,0.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0
42093,1.0,19.0,1.0,9.0,0.0,0.0,0.0,0.0,5.0,10.0
42095,0.0,17.0,2.0,10.0,0.0,0.0,0.0,0.0,7.0,9.0
42097,0.0,35.0,3.0,11.0,0.0,0.0,1.0,0.0,12.0,27.0
42099,0.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,8.0
42101,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
42103,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
42105,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0
42107,2.0,29.0,2.0,9.0,0.0,0.0,2.0,0.0,5.0,17.0
42109,0.0,74.0,13.0,40.0,0.0,0.0,0.0,0.0,14.0,35.0
42111,0.0,40.0,8.0,29.0,0.0,0.0,1.0,0.0,11.0,16.0
42113,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0
42115,0.0,38.0,1.0,36.0,0.0,0.0,0.0,0.0,3.0,6.0
42117,0.0,18.0,1.0,15.0,0.0,2.0,0.0,0.0,3.0,4.0
42119,0.0,23.0,7.0,5.0,0.0,0.0,0.0,0.0,8.0,12.0
42121,0.0,16.0,3.0,12.0,0.0,0.0,0.0,0.0,3.0,1.0
42123,0.0,23.0,2.0,14.0,0.0,0.0,0.0,0.0,7.0,2.0
42125,2.0,38.0,11.0,12.0,0.0,0.0,0.0,0.0,17.0,19.0
42127,2.0,22.0,2.0,19.0,0.0,2.0,2.0,0.0,5.0,4.0
42129,2.0,32.0,11.0,19.0,0.0,0.0,2.0,0.0,21.0,10.0
42131,0.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0
42133,2.0,86.0,12.0,31.0,0.0,0.0,0.0,0.0,33.0,62.0
44001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44003,0.0,12.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,0.0
44005,1.0,30.0,2.0,12.0,0.0,1.0,1.0,0.0,24.0,11.0
44007,0.0,35.0,5.0,25.0,0.0,0.0,0.0,0.0,17.0,17.0
44009,0.0,32.0,4.0,19.0,0.0,0.0,0.0,0.0,7.0,13.0
45001,0.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0
45003,0.0,33.0,1.0,26.0,0.0,0.0,0.0,0.0,3.0,7.0
45005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45007,2.0,27.0,11.0,21.0,0.0,0.0,0.0,0.0,8.0,10.0
45009,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
45011,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
45013,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
45015,0.0,10.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
45017,0.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
45019,0.0,35.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0
45021,0.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
45023,0.0,11.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0
45025,0.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0
45027,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
45029,0.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
45031,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
45035,0.0,14.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0
45037,1.0,11.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
45041,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
45045,0.0,49.0,5.0,41.0,0.0,0.0,0.0,0.0,2.0,3.0
45047,0.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
45049,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45051,0.0,15.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0
45053,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45055,2.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
45057,0.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
45059,0.0,16.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0
45061,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
45063,0.0,26.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0
45067,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0
45069,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45071,0.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
45073,3.0,33.0,10.0,29.0,0.0,0.0,0.0,0.0,3.0,6.0
45075,0.0,10.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
45077,0.0,23.0,8.0,20.0,0.0,0.0,0.0,0.0,2.0,6.0
45079,0.0,17.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0
45081,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
45083,2.0,45.0,14.0,23.0,0.0,0.0,0.0,0.0,4.0,17.0
45085,0.0,12.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0
45087,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
45089,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
45091,0.0,16.0,5.0,14.0,0.0,0.0,0.0,0.0,1.0,7.0
46005,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
46009,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46011,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
46013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46027,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0
46029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
46039,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
46047,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
46051,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46053,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46079,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
46081,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
46083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46091,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
46099,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
46101,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
46103,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46115,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
46125,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
46127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
47003,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47007,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
47009,0.0,18.0,7.0,12.0,0.0,0.0,0.0,0.0,3.0,5.0
47011,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
47013,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47015,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0
47017,2.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
47019,0.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0
47021,0.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0
47023,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47025,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
47029,1.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0
47031,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
47033,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47035,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
47037,0.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
47039,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
47041,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47043,0.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0
47047,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47051,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
47053,0.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
47055,0.0,9.0,7.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0
47057,0.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0
47059,0.0,15.0,9.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0
47061,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
47063,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47065,0.0,11.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0
47067,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47069,0.0,12.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
47071,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
47073,4.0,16.0,9.0,8.0,0.0,0.0,0.0,0.0,5.0,6.0
47075,0.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
47077,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47079,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47081,0.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0
47083,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
47085,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
47087,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47089,2.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
47091,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47093,0.0,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
47097,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
47099,0.0,50.0,10.0,15.0,0.0,0.0,0.0,0.0,2.0,37.0
47101,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
47103,0.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
47105,0.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0
47107,1.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0
47109,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47111,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0
47113,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
47115,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
47117,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
47119,0.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0
47121,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
47123,0.0,13.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
47125,0.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0
47127,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47129,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47131,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47133,0.0,13.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0
